STA_SEQ,Station_Name,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampYr,TaxonNameCurrent,FAMILY,GENUS,BCG_Attribute,SensitiveEPT
14314,Natchaug River,1,Riffle,KN2M2,First,,Serratella deficiens,L,2,10/12/1995,1995,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Sphaeriidae,A,1,10/12/1995,1995,Pisidiidae,Pisidiidae,Na,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis,L,7,10/12/1995,1995,Stenelmis,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis humerosa,A,14,10/12/1995,1995,Stenelmis humerosa,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis markeli,A,9,10/12/1995,1995,Stenelmis markeli,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,1,10/12/1995,1995,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Thienemannimyia group,L,1,10/12/1995,1995,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Turbellaria,A,1,10/12/1995,1995,Turbellaria,Na,Na,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,7,10/10/1997,1997,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Anthopotamus,L,2,10/10/1997,1997,Anthopotamus,Potamathidae,Anthopotamus,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Antocha,L,1,10/10/1997,1997,Antocha,Tipulidae,Antocha,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Apatania,L,3,10/10/1997,1997,Apatania,Apataniidae,Apatania,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Atherix variegata,L,2,10/10/1997,1997,Atherix variegata,Athericidae,Atherix,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Baetis,L,7,10/10/1997,1997,Plauditus,Baetidae,Plauditus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,3,10/10/1997,1997,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,5,10/10/1997,1997,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Cheumatopsyche,L,6,10/10/1997,1997,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra aterrima,L,5,10/10/1997,1997,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra socia,L,26,10/10/1997,1997,Chimarra socia,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Corydalus cornutus,L,8,10/10/1997,1997,Corydalus cornutus,Corydalidae,Corydalus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,26,10/10/1997,1997,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Glossosoma,L,1,10/10/1997,1997,Glossosoma,Glossosomatidae,Glossosoma,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Gomphidae,L,1,10/10/1997,1997,Gomphidae,Gomphidae,Na,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Heptagenia,L,3,10/10/1997,1997,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Hexatoma,L,1,10/10/1997,1997,Hexatoma,Tipulidae,Hexatoma,2,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,2,10/10/1997,1997,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Isonychia,L,49,10/10/1997,1997,Isonychia,Isonychiidae,Isonychia,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Lepidostoma,L,1,10/10/1997,1997,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,13,10/10/1997,1997,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Macronychus glabratus,A,1,10/10/1997,1997,Macronychus glabratus,Elmidae,Macronychus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Macronychus glabratus,L,1,10/10/1997,1997,Macronychus glabratus,Elmidae,Macronychus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Nanocladius spiniplenus,L,5,10/10/1997,1997,Nanocladius spiniplenus,Chironomidae,Nanocladius,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Nigronia serricornis,L,6,10/10/1997,1997,Nigronia serricornis,Corydalidae,Nigronia,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Oecetis,L,1,10/10/1997,1997,Oecetis,Leptoceridae,Oecetis,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus,L,11,10/10/1997,1997,Optioservus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus ovalis,A,4,10/10/1997,1997,Optioservus ovalis,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Oulimnius latiusculus,A,2,10/10/1997,1997,Oulimnius latiusculus,Elmidae,Oulimnius,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Paragnetina media,L,1,10/10/1997,1997,Paragnetina media,Perlidae,Paragnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Paraleptophlebia debilis,L,2,10/10/1997,1997,Paraleptophlebia debilis,Leptophlebiidae,Paraleptophlebia,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Paraleptophlebia mollis,L,4,10/10/1997,1997,Paraleptophlebia mollis,Leptophlebiidae,Paraleptophlebia,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Potthastia longimana,L,1,10/10/1997,1997,Potthastia longimana,Chironomidae,Potthastia,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Promoresia tardella,L,1,10/10/1997,1997,Promoresia tardella,Elmidae,Promoresia,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,10/10/1997,1997,Psephenus herricki,Psephenidae,Psephenus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Pycnopsyche,L,2,10/10/1997,1997,Pycnopsyche,Limnephilidae,Pycnopsyche,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,4,10/10/1997,1997,Rhyacophila carolina,Rhyacophilidae,Rhyacophila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,4,10/10/1997,1997,Rhyacophila fuscula,Rhyacophilidae,Rhyacophila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Serratella deficiens,L,2,10/10/1997,1997,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis,L,10,10/10/1997,1997,Stenelmis,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis humerosa,A,11,10/10/1997,1997,Stenelmis humerosa,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,1,10/10/1997,1997,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Tipula,L,2,10/10/1997,1997,Tipula,Tipulidae,Tipula,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acentrella,L,1,10/23/1998,1998,Acentrella,Baetidae,Acentrella,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,4,10/23/1998,1998,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Agnetina capitata,L,5,10/23/1998,1998,Agnetina capitata,Perlidae,Agnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Apatania,L,18,10/23/1998,1998,Apatania,Apataniidae,Apatania,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Baetis,L,1,10/23/1998,1998,Plauditus,Baetidae,Plauditus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,6,10/23/1998,1998,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,5,10/23/1998,1998,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra aterrima,L,3,10/23/1998,1998,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra socia,L,2,10/23/1998,1998,Chimarra socia,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Conasellus communis,A,1,10/23/1998,1998,Caecidotea communis,Asellidae,Caecidotea,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,28,10/23/1998,1998,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Glossosoma,L,3,10/23/1998,1998,Glossosoma,Glossosomatidae,Glossosoma,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Hexatoma,L,1,10/23/1998,1998,Hexatoma,Tipulidae,Hexatoma,2,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Isogenoides hansoni,L,1,10/23/1998,1998,Isogenoides hansoni,Perlodidae,Isogenoides,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Isonychia,L,12,10/23/1998,1998,Isonychia,Isonychiidae,Isonychia,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium,L,1,10/23/1998,1998,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,16,10/23/1998,1998,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,6,10/23/1998,1998,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Microtendipes pedellus group,L,3,10/23/1998,1998,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Nemata,A,1,10/23/1998,1998,Nematoda,Na,Na,,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Neophylax,L,1,10/23/1998,1998,Neophylax,Uenoidae,Neophylax,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Ophiogomphus mainensis,L,2,10/23/1998,1998,Ophiogomphus mainensis,Gomphidae,Ophiogomphus,2,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus,L,13,10/23/1998,1998,Optioservus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus ovalis,A,4,10/23/1998,1998,Optioservus ovalis,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,2,10/23/1998,1998,Optioservus trivittatus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Paragnetina immarginata,L,3,10/23/1998,1998,Paragnetina immarginata,Perlidae,Paragnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Paragnetina media,L,1,10/23/1998,1998,Paragnetina media,Perlidae,Paragnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Paraleptophlebia mollis,L,11,10/23/1998,1998,Paraleptophlebia mollis,Leptophlebiidae,Paraleptophlebia,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Parametriocnemus,L,2,10/23/1998,1998,Parametriocnemus,Chironomidae,Parametriocnemus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Polycentropus,L,1,10/23/1998,1998,Polycentropus,Polycentropodidae,Polycentropus,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Psephenus herricki,L,6,10/23/1998,1998,Psephenus herricki,Psephenidae,Psephenus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,3,10/23/1998,1998,Rhyacophila carolina,Rhyacophilidae,Rhyacophila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Serratella deficiens,L,1,10/23/1998,1998,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis,L,4,10/23/1998,1998,Stenelmis,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis humerosa,A,4,10/23/1998,1998,Stenelmis humerosa,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis markeli,A,5,10/23/1998,1998,Stenelmis markeli,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenochironomus,L,2,10/23/1998,1998,Stenochironomus,Chironomidae,Stenochironomus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,7,10/23/1998,1998,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Tallaperla maria,L,1,10/23/1998,1998,Tallaperla maria,Peltoperlidae,Tallaperla,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Tubificidae,A,4,10/23/1998,1998,Tubificidae,Tubificidae,Na,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acentrella,L,3,10/26/1999,1999,Acentrella,Baetidae,Acentrella,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,1,10/26/1999,1999,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria carolinensis,L,2,10/26/1999,1999,Acroneuria carolinensis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria lycorias,L,2,10/26/1999,1999,Acroneuria lycorias,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Antocha,L,1,10/26/1999,1999,Antocha,Tipulidae,Antocha,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Apatania,L,20,10/26/1999,1999,Apatania,Apataniidae,Apatania,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,1,10/26/1999,1999,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,1,10/26/1999,1999,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra socia,L,3,10/26/1999,1999,Chimarra socia,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Chironomidae,P,2,10/26/1999,1999,Chironomidae,Chironomidae,Na,,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Corydalus cornutus,L,3,10/26/1999,1999,Corydalus cornutus,Corydalidae,Corydalus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Dubiraphia,L,1,10/26/1999,1999,Dubiraphia,Elmidae,Dubiraphia,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Dubiraphia bivittata,A,1,10/26/1999,1999,Dubiraphia bivittata,Elmidae,Dubiraphia,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,14,10/26/1999,1999,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,1,10/26/1999,1999,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Isonychia,L,24,10/26/1999,1999,Isonychia,Isonychiidae,Isonychia,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Laevapex fuscus,A,1,10/26/1999,1999,Laevapex fuscus,Ancylidae,Laevapex,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Lepidostoma,L,1,10/26/1999,1999,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Leptophlebiidae,L,17,10/26/1999,1999,Leptophlebiidae,Leptophlebiidae,Na,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium ithaca,L,8,10/26/1999,1999,Maccaffertium ithaca,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,7,10/26/1999,1999,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,11,10/26/1999,1999,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Neoperla clymene,L,2,10/26/1999,1999,Neoperla clymene,Perlidae,Neoperla,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Nigronia serricornis,L,4,10/26/1999,1999,Nigronia serricornis,Corydalidae,Nigronia,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus,L,7,10/26/1999,1999,Optioservus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus ovalis,A,1,10/26/1999,1999,Optioservus ovalis,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,2,10/26/1999,1999,Optioservus trivittatus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Orthocladius obumbratus,L,1,10/26/1999,1999,Orthocladius obumbratus,Chironomidae,Orthocladius,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Paragnetina media,L,1,10/26/1999,1999,Paragnetina media,Perlidae,Paragnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Promoresia tardella,L,1,10/26/1999,1999,Promoresia tardella,Elmidae,Promoresia,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Psephenus herricki,L,6,10/26/1999,1999,Psephenus herricki,Psephenidae,Psephenus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Pycnopsyche,L,1,10/26/1999,1999,Pycnopsyche,Limnephilidae,Pycnopsyche,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,4,10/26/1999,1999,Rhyacophila carolina,Rhyacophilidae,Rhyacophila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,1,10/26/1999,1999,Rhyacophila fuscula,Rhyacophilidae,Rhyacophila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Serratella deficiens,L,2,10/26/1999,1999,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Sialis,L,1,10/26/1999,1999,Sialis,Sialidae,Sialis,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenacron,L,1,10/26/1999,1999,Stenacron,Heptageniidae,Stenacron,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis,L,3,10/26/1999,1999,Stenelmis,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis humerosa,A,2,10/26/1999,1999,Stenelmis humerosa,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis markeli,A,3,10/26/1999,1999,Stenelmis markeli,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Tabanidae,L,1,10/26/1999,1999,Tabanidae,Tabanidae,Na,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Taeniopterygidae,L,1,10/26/1999,1999,Taeniopterygidae,Taeniopterygidae,Na,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,77,10/26/1999,1999,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Acentrella,L,2,10/2/2000,2000,Acentrella,Baetidae,Acentrella,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,4,10/2/2000,2000,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria carolinensis,L,1,10/2/2000,2000,Acroneuria carolinensis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Antocha,L,1,10/2/2000,2000,Antocha,Tipulidae,Antocha,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Apatania,L,2,10/2/2000,2000,Apatania,Apataniidae,Apatania,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Baetis,L,16,10/2/2000,2000,Plauditus,Baetidae,Plauditus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,5,10/2/2000,2000,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,4,10/2/2000,2000,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Cheumatopsyche,L,3,10/2/2000,2000,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra aterrima,L,2,10/2/2000,2000,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Chimarra socia,L,15,10/2/2000,2000,Chimarra socia,Philopotamidae,Chimarra,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Chironomidae,P,1,10/2/2000,2000,Chironomidae,Chironomidae,Na,,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Corydalus cornutus,L,7,10/2/2000,2000,Corydalus cornutus,Corydalidae,Corydalus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Epeorus,L,1,10/2/2000,2000,Epeorus,Heptageniidae,Epeorus,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Ephemerella subvaria,L,11,10/2/2000,2000,Ephemerella subvaria,Ephemerellidae,Ephemerella,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Glossosoma,L,1,10/2/2000,2000,Glossosoma,Glossosomatidae,Glossosoma,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,1,10/2/2000,2000,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Isonychia,L,23,10/2/2000,2000,Isonychia,Isonychiidae,Isonychia,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Leucrocuta,L,1,10/2/2000,2000,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium ithaca,L,4,10/2/2000,2000,Maccaffertium ithaca,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,8,10/2/2000,2000,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,1,10/2/2000,2000,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Micrasema,L,2,10/2/2000,2000,Micrasema,Brachycentridae,Micrasema,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Nigronia serricornis,L,2,10/2/2000,2000,Nigronia serricornis,Corydalidae,Nigronia,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Ophiogomphus mainensis,L,4,10/2/2000,2000,Ophiogomphus mainensis,Gomphidae,Ophiogomphus,2,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus,L,21,10/2/2000,2000,Optioservus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus ovalis,A,5,10/2/2000,2000,Optioservus ovalis,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,3,10/2/2000,2000,Optioservus trivittatus,Elmidae,Optioservus,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Paragnetina media,L,1,10/2/2000,2000,Paragnetina media,Perlidae,Paragnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Protoptila,L,2,10/2/2000,2000,Protoptila,Glossosomatidae,Protoptila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Psephenus herricki,L,2,10/2/2000,2000,Psephenus herricki,Psephenidae,Psephenus,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Pseudorthocladius,L,4,10/2/2000,2000,Pseudorthocladius,Chironomidae,Pseudorthocladius,,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,2,10/2/2000,2000,Rhyacophila carolina,Rhyacophilidae,Rhyacophila,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Serratella deficiens,L,1,10/2/2000,2000,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Sialis,L,1,10/2/2000,2000,Sialis,Sialidae,Sialis,3,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis,L,5,10/2/2000,2000,Stenelmis,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis humerosa,A,29,10/2/2000,2000,Stenelmis humerosa,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Stenelmis markeli,A,9,10/2/2000,2000,Stenelmis markeli,Elmidae,Stenelmis,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Tipula,L,1,10/2/2000,2000,Tipula,Tipulidae,Tipula,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Tubificidae,A,1,10/2/2000,2000,Tubificidae,Tubificidae,Na,5,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acentrella,L,1,10/11/2001,2001,Acentrella,Baetidae,Acentrella,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,9,10/11/2001,2001,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Acroneuria carolinensis,L,2,10/11/2001,2001,Acroneuria carolinensis,Perlidae,Acroneuria,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Agnetina capitata,L,1,10/11/2001,2001,Agnetina capitata,Perlidae,Agnetina,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Apatania,L,1,10/11/2001,2001,Apatania,Apataniidae,Apatania,3,1
14314,Natchaug River,1,Riffle,KN2M2,First,,Argia,L,1,10/11/2001,2001,Argia,Coenagrionidae,Argia,4,0
14314,Natchaug River,1,Riffle,KN2M2,First,,Atherix,L,1,10/11/2001,2001,Atherix,Athericidae,Atherix,3,0
