STA_SEQ,Station_Name,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampYr,TaxonNameCurrent,FAMILY,GENUS,BCG_Attribute,SensitiveEPT
14442,Sandy Brook,1,Riffle,KN2M2,First,,Cernotina,L,1,10/18/95,1995,Cernotina,Polycentropodidae,Cernotina,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Cheumatopsyche,L,9,10/18/95,1995,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Chimarra aterrima,L,6,10/18/95,1995,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,10/18/95,1995,Corydalus cornutus,Corydalidae,Corydalus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ectopria nervosa,L,1,10/18/95,1995,Ectopria nervosa,Psephenidae,Ectopria,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Epeorus,L,1,10/18/95,1995,Epeorus,Heptageniidae,Epeorus,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,16,10/18/95,1995,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Glossosoma,L,1,10/18/95,1995,Glossosoma,Glossosomatidae,Glossosoma,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,2,10/18/95,1995,Helicopsyche borealis,Helicopsychidae,Helicopsyche,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hexatoma,L,2,10/18/95,1995,Hexatoma,Tipulidae,Hexatoma,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Isonychia,L,29,10/18/95,1995,Isonychia,Isonychiidae,Isonychia,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Lepidostoma,L,11,10/18/95,1995,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leptophlebiidae,L,2,10/18/95,1995,Leptophlebiidae,Leptophlebiidae,Na,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,10,10/18/95,1995,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,3,10/18/95,1995,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Macronychus glabratus,L,1,10/18/95,1995,Macronychus glabratus,Elmidae,Macronychus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Micrasema,L,15,10/18/95,1995,Micrasema,Brachycentridae,Micrasema,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Microtendipes pedellus group,L,2,10/18/95,1995,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Nigronia serricornis,L,9,10/18/95,1995,Nigronia serricornis,Corydalidae,Nigronia,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ophiogomphus mainensis,L,6,10/18/95,1995,Ophiogomphus mainensis,Gomphidae,Ophiogomphus,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Optioservus,L,5,10/18/95,1995,Optioservus,Elmidae,Optioservus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,16,10/18/95,1995,Psephenus herricki,Psephenidae,Psephenus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Psilotreta,L,6,10/18/95,1995,Psilotreta,Odontoceridae,Psilotreta,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Rhyacophila carolina,L,2,10/18/95,1995,Rhyacophila carolina,Rhyacophilidae,Rhyacophila,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Sialis,L,1,10/18/95,1995,Sialis,Sialidae,Sialis,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stenelmis,L,1,10/18/95,1995,Stenelmis,Elmidae,Stenelmis,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stenelmis markeli,A,2,10/18/95,1995,Stenelmis markeli,Elmidae,Stenelmis,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stylogomphus albistylus,L,3,10/18/95,1995,Stylogomphus albistylus,Gomphidae,Stylogomphus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,1,10/18/95,1995,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Thienemannimyia group,L,1,10/18/95,1995,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,3,11/20/96,1996,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Acroneuria lycorias,L,1,11/20/96,1996,Acroneuria lycorias,Perlidae,Acroneuria,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Apatania,L,27,11/20/96,1996,Apatania,Apataniidae,Apatania,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Atherix variegata,L,1,11/20/96,1996,Atherix variegata,Athericidae,Atherix,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Capniidae,L,1,11/20/96,1996,Capniidae,Capniidae,Na,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,8,11/20/96,1996,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,5,11/20/96,1996,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Cheumatopsyche,L,1,11/20/96,1996,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,11/20/96,1996,Corydalus cornutus,Corydalidae,Corydalus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Dolophilodes,L,2,11/20/96,1996,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Dolophilodes,P,2,11/20/96,1996,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Epeorus,L,22,11/20/96,1996,Epeorus,Heptageniidae,Epeorus,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella invaria,L,25,11/20/96,1996,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella subvaria,L,11,11/20/96,1996,Ephemerella subvaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Glossosoma,L,4,11/20/96,1996,Glossosoma,Glossosomatidae,Glossosoma,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Glossosoma,P,2,11/20/96,1996,Glossosoma,Glossosomatidae,Glossosoma,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,1,11/20/96,1996,Helicopsyche borealis,Helicopsychidae,Helicopsyche,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Heptagenia,L,1,11/20/96,1996,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hexatoma,L,1,11/20/96,1996,Hexatoma,Tipulidae,Hexatoma,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,2,11/20/96,1996,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Isonychia,L,18,11/20/96,1996,Isonychia,Isonychiidae,Isonychia,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Isoperla,L,1,11/20/96,1996,Isoperla,Perlodidae,Isoperla,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Lepidostoma,L,13,11/20/96,1996,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leptophlebiidae,L,21,11/20/96,1996,Leptophlebiidae,Leptophlebiidae,Na,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leucrocuta,L,1,11/20/96,1996,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,1,11/20/96,1996,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Micrasema,L,11,11/20/96,1996,Micrasema,Brachycentridae,Micrasema,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Microtendipes pedellus group,L,1,11/20/96,1996,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Nanocladius spiniplenus,L,1,11/20/96,1996,Nanocladius spiniplenus,Chironomidae,Nanocladius,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Neophylax,L,3,11/20/96,1996,Neophylax,Uenoidae,Neophylax,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Nigronia serricornis,L,1,11/20/96,1996,Nigronia serricornis,Corydalidae,Nigronia,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Oemopteryx glacialis,L,2,11/20/96,1996,Oemopteryx glacialis,Taeniopterygidae,Oemopteryx,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ophiogomphus,L,3,11/20/96,1996,Ophiogomphus,Gomphidae,Ophiogomphus,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,1,11/20/96,1996,Optioservus trivittatus,Elmidae,Optioservus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Paragnetina,L,1,11/20/96,1996,Paragnetina,Perlidae,Paragnetina,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,11/20/96,1996,Psephenus herricki,Psephenidae,Psephenus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Pycnopsyche,L,2,11/20/96,1996,Pycnopsyche,Limnephilidae,Pycnopsyche,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Serratella deficiens,L,7,11/20/96,1996,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Setodes,L,1,11/20/96,1996,Setodes,Leptoceridae,Setodes,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,10,11/20/96,1996,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,1,11/20/96,1996,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Utaperla,L,1,11/20/96,1996,Utaperla,Chloroperlidae,Utaperla,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Acentrella,L,8,10/07/97,1997,Acentrella,Baetidae,Acentrella,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,2,10/07/97,1997,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Antocha,L,1,10/07/97,1997,Antocha,Tipulidae,Antocha,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Apatania,L,18,10/07/97,1997,Apatania,Apataniidae,Apatania,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Atherix variegata,L,3,10/07/97,1997,Atherix variegata,Athericidae,Atherix,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Baetis,L,6,10/07/97,1997,Plauditus,Baetidae,Plauditus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,17,10/07/97,1997,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,8,10/07/97,1997,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Cheumatopsyche,L,11,10/07/97,1997,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Chimarra aterrima,L,1,10/07/97,1997,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Chironomidae,P,1,10/07/97,1997,Chironomidae,Chironomidae,Na,,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Dolophilodes,L,6,10/07/97,1997,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ectopria nervosa,L,1,10/07/97,1997,Ectopria nervosa,Psephenidae,Ectopria,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella subvaria,L,36,10/07/97,1997,Ephemerella subvaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Glossosoma,L,7,10/07/97,1997,Glossosoma,Glossosomatidae,Glossosoma,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,1,10/07/97,1997,Helicopsyche borealis,Helicopsychidae,Helicopsyche,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hexatoma,L,3,10/07/97,1997,Hexatoma,Tipulidae,Hexatoma,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Isonychia,L,30,10/07/97,1997,Isonychia,Isonychiidae,Isonychia,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Lepidostoma,L,6,10/07/97,1997,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leptophlebiidae,L,2,10/07/97,1997,Leptophlebiidae,Leptophlebiidae,Na,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leucrocuta,L,1,10/07/97,1997,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium ithaca,L,4,10/07/97,1997,Maccaffertium ithaca,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,2,10/07/97,1997,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,2,10/07/97,1997,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Micrasema,L,7,10/07/97,1997,Micrasema,Brachycentridae,Micrasema,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Neureclipsis,L,2,10/07/97,1997,Neureclipsis,Polycentropodidae,Neureclipsis,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Nigronia serricornis,L,2,10/07/97,1997,Nigronia serricornis,Corydalidae,Nigronia,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Oecetis,L,4,10/07/97,1997,Oecetis,Leptoceridae,Oecetis,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ophiogomphus,L,2,10/07/97,1997,Ophiogomphus,Gomphidae,Ophiogomphus,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Optioservus,L,5,10/07/97,1997,Optioservus,Elmidae,Optioservus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,1,10/07/97,1997,Optioservus trivittatus,Elmidae,Optioservus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Paragnetina immarginata,L,1,10/07/97,1997,Paragnetina immarginata,Perlidae,Paragnetina,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Paragnetina media,L,1,10/07/97,1997,Paragnetina media,Perlidae,Paragnetina,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,7,10/07/97,1997,Psephenus herricki,Psephenidae,Psephenus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Psilotreta,L,2,10/07/97,1997,Psilotreta,Odontoceridae,Psilotreta,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Rheotanytarsus,L,2,10/07/97,1997,Rheotanytarsus,Chironomidae,Rheotanytarsus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,2,10/07/97,1997,Rhyacophila fuscula,Rhyacophilidae,Rhyacophila,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Serratella deficiens,L,6,10/07/97,1997,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stenelmis concinna,A,2,10/07/97,1997,Stenelmis concinna,Elmidae,Stenelmis,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Thienemannimyia group,L,1,10/07/97,1997,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Tubificidae,A,2,10/07/97,1997,Tubificidae,Tubificidae,Na,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,5,10/07/97,1997,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Acentrella,L,1,10/21/98,1998,Acentrella,Baetidae,Acentrella,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Acroneuria abnormis,L,2,10/21/98,1998,Acroneuria abnormis,Perlidae,Acroneuria,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Antocha,L,1,10/21/98,1998,Antocha,Tipulidae,Antocha,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Apatania,L,25,10/21/98,1998,Apatania,Apataniidae,Apatania,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Apatania,P,1,10/21/98,1998,Apatania,Apataniidae,Apatania,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,4,10/21/98,1998,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,4,10/21/98,1998,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Cheumatopsyche,L,2,10/21/98,1998,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Dolophilodes,L,5,10/21/98,1998,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Epeorus,L,5,10/21/98,1998,Epeorus,Heptageniidae,Epeorus,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella rotunda,L,30,10/21/98,1998,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Glossosoma,L,2,10/21/98,1998,Glossosoma,Glossosomatidae,Glossosoma,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Gomphidae,L,3,10/21/98,1998,Gomphidae,Gomphidae,Na,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,9,10/21/98,1998,Helicopsyche borealis,Helicopsychidae,Helicopsyche,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hexatoma,L,3,10/21/98,1998,Hexatoma,Tipulidae,Hexatoma,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,1,10/21/98,1998,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Isonychia,L,15,10/21/98,1998,Isonychia,Isonychiidae,Isonychia,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Lepidostoma,L,17,10/21/98,1998,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium ithaca,L,8,10/21/98,1998,Maccaffertium ithaca,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,1,10/21/98,1998,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Micrasema,L,12,10/21/98,1998,Micrasema,Brachycentridae,Micrasema,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Neureclipsis,L,1,10/21/98,1998,Neureclipsis,Polycentropodidae,Neureclipsis,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Nigronia serricornis,L,1,10/21/98,1998,Nigronia serricornis,Corydalidae,Nigronia,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Oecetis,L,1,10/21/98,1998,Oecetis,Leptoceridae,Oecetis,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Optioservus,L,3,10/21/98,1998,Optioservus,Elmidae,Optioservus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Optioservus trivittatus,A,1,10/21/98,1998,Optioservus trivittatus,Elmidae,Optioservus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Paraleptophlebia mollis,L,4,10/21/98,1998,Paraleptophlebia mollis,Leptophlebiidae,Paraleptophlebia,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Parametriocnemus,L,1,10/21/98,1998,Parametriocnemus,Chironomidae,Parametriocnemus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Paratendipes,L,1,10/21/98,1998,Paratendipes,Chironomidae,Paratendipes,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Polypedilum fallax group,L,2,10/21/98,1998,Polypedilum fallax group,Chironomidae,Polypedilum,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Polypedilum illinoense group,L,1,10/21/98,1998,Polypedilum illinoense group,Chironomidae,Polypedilum,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,4,10/21/98,1998,Psephenus herricki,Psephenidae,Psephenus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Pycnopsyche,L,3,10/21/98,1998,Pycnopsyche,Limnephilidae,Pycnopsyche,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Rasvena terna,L,1,10/21/98,1998,Rasvena terna,Chloroperlidae,Rasvena,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Rhyacophila fuscula,L,1,10/21/98,1998,Rhyacophila fuscula,Rhyacophilidae,Rhyacophila,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Serratella deficiens,L,6,10/21/98,1998,Teloganopsis deficiens,Ephemerellidae,Teloganopsis,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stenacron,L,1,10/21/98,1998,Stenacron,Heptageniidae,Stenacron,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stenelmis humerosa,A,2,10/21/98,1998,Stenelmis humerosa,Elmidae,Stenelmis,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Stylogomphus albistylus,L,1,10/21/98,1998,Stylogomphus albistylus,Gomphidae,Stylogomphus,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Taeniopteryx burksi group,L,1,10/21/98,1998,Taeniopteryx burksi group,Taeniopterygidae,Taeniopteryx,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Tubificidae,A,1,10/21/98,1998,Tubificidae,Tubificidae,Na,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Agnetina capitata,L,2,11/09/99,1999,Agnetina capitata,Perlidae,Agnetina,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Apatania,L,15,11/09/99,1999,Apatania,Apataniidae,Apatania,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Atherix variegata,L,1,11/09/99,1999,Atherix variegata,Athericidae,Atherix,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,10,11/09/99,1999,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,9,11/09/99,1999,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Chimarra aterrima,L,9,11/09/99,1999,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Corydalus cornutus,L,1,11/09/99,1999,Corydalus cornutus,Corydalidae,Corydalus,4,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Cricotopus bicinctus,L,1,11/09/99,1999,Cricotopus bicinctus,Chironomidae,Cricotopus,5.5,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Dicranota,L,1,11/09/99,1999,Dicranota,Tipulidae,Dicranota,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Dolophilodes,L,6,11/09/99,1999,Dolophilodes,Philopotamidae,Dolophilodes,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ectopria nervosa,L,1,11/09/99,1999,Ectopria nervosa,Psephenidae,Ectopria,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Epeorus,L,16,11/09/99,1999,Epeorus,Heptageniidae,Epeorus,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella invaria,L,11,11/09/99,1999,Ephemerella invaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Ephemerella subvaria,L,14,11/09/99,1999,Ephemerella subvaria,Ephemerellidae,Ephemerella,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Eurylophella minimella,L,4,11/09/99,1999,Eurylophella minimella,Ephemerellidae,Eurylophella,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Glossosoma,L,2,11/09/99,1999,Glossosoma,Glossosomatidae,Glossosoma,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Helicopsyche borealis,L,3,11/09/99,1999,Helicopsyche borealis,Helicopsychidae,Helicopsyche,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Heterotrissocladius,L,1,11/09/99,1999,Heterotrissocladius,Chironomidae,Heterotrissocladius,3,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Hexatoma,L,3,11/09/99,1999,Hexatoma,Tipulidae,Hexatoma,2,0
14442,Sandy Brook,1,Riffle,KN2M2,First,,Isonychia,L,39,11/09/99,1999,Isonychia,Isonychiidae,Isonychia,3,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leptophlebiidae,L,25,11/09/99,1999,Leptophlebiidae,Leptophlebiidae,Na,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Leucrocuta,L,3,11/09/99,1999,Leucrocuta,Heptageniidae,Leucrocuta,2,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,2,11/09/99,1999,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Maccaffertium vicarium,L,2,11/09/99,1999,Maccaffertium vicarium,Heptageniidae,Maccaffertium,4,1
14442,Sandy Brook,1,Riffle,KN2M2,First,,Macrostemum,L,7,11/09/99,1999,Macrostemum,Hydropsychidae,Macrostemum,4,0
